name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
HYTE Y70 Touch Infinite,8399.79,ATX Mid Tower,ATX,Red / Black,,False,Tempered Glass,70.7,2,True,HYTE
Corsair iCUE 7000X RGB,7199.8,ATX Full Tower,ATX,Black,,False,Tempered Glass,81.8,6,True,Corsair
SAMA SV01,1599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,43.5,2,True,SAMA
PC Cooler I100 PRO MESH,2033.8,Mini ITX Desktop,Mini ITX,Gray,,False,Mesh,7.5,1,True,PC Cooler
Montech X3 Mesh,1399.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,,2,True,Montech
Cooler Master MasterBox NR200P V2,2099.79,Mini ITX Desktop,Mini ITX,White,,False,Mesh,20.1,1,True,Cooler Master
Lian Li LANCOOL 217,2499.79,ATX Mid Tower,ATX,White / Brown,,False,Tempered Glass,57.7,1,True,Lian Li
Antec C3 ARGB,1943.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.9,1,True,Antec
Thermaltake Versa H16 ARGB,999.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,33.0,2,True,Thermaltake
Deepcool CC360 ARGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tinted Tempered Glass,38.7,2,False,DeepCool
NZXT H5 Flow RGB (2023),1199.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.0,1,True,NZXT
Lian Li O11 Air Mini,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.2,4,False,Lian Li
Fractal Design Focus 2,1559.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.8,2,True,Fractal Design
Asus A31,1499.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.9,2,True,ASUS
Corsair iCUE 5000D RGB AIRFLOW,4099.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,66.2,2,True,Corsair
Antec C8 Curve Wood,3059.8,ATX Mid Tower,ATX,Black / Brown,,False,Tempered Glass,66.9,1,True,Antec
Jonsbo NV10,,Mini ITX Desktop,Mini ITX,Black / Brown,,False,Mesh,4.5,0,False,Jonsbo
Jonsbo C6 MAX,1599.8,MicroATX Desktop,Micro ATX,Black,,False,Tempered Glass,20.8,1,True,Jonsbo
Zalman S3,999.8,ATX Mid Tower,ATX,Black,,False,Acrylic,38.4,2,True,Zalman
Phanteks XT View,1999.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,True,Phanteks
Cooler Master QUBE 500 Flatpack,1599.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.9,4,True,Cooler Master
Lian Li Vector V100,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.2,1,False,Lian Li
Thermaltake TR100,2999.8,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,20.6,0,True,Thermaltake
Montech SKY TWO,1999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.3,2,True,Montech
BitFenix Nova Mesh SE,1398.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.1,2,True,BitFenix
Corsair iCUE LINK 3500X RGB,3199.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.9,2,True,Corsair
MSI MPG GUNGNIR 110R,2199.4,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,True,MSI
KOLINK Stronghold Prime,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.8,2,False,KOLINK
DIYPC DIY-CUBE01,1179.59,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,40.0,0,True,DIYPC
Phanteks Enthoo Pro Tempered Glass,2879.6,ATX Full Tower,ATX,Black,,False,Tinted Tempered Glass,69.1,6,True,Phanteks
MSI MAG PANO M100R PZ,2599.8,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,41.9,1,True,MSI
Cooler Master MasterBox NR200P,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,20.3,2,False,Cooler Master
Jonsbo D31 MESH,1759.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,31.3,1,True,Jonsbo
Montech XR Wood,1358.0,ATX Mid Tower,ATX,White / Brown,,False,Tempered Glass,49.8,2,True,Montech
Asus ProArt PA602,5519.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,81.4,4,True,ASUS
GAMDIAS ATHENA M3,1499.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.1,2,True,GAMDIAS
Corsair Obsidian Series 1000D,,ATX Full Tower,ATX,Black,,False,Tempered Glass,149.1,5,False,Corsair
Asus A21,1159.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,44.0,2,True,ASUS
Fractal Design North XL,3899.8,ATX Full Tower,ATX,White,,False,Mesh,61.4,2,True,Fractal Design
Corsair 6500X,3999.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,78.3,2,True,Corsair
Jonsbo N5,5099.8,ATX Full Tower,ATX,Black / Brown,,False,Mesh,50.1,12,True,Jonsbo
Phanteks EVOLV X2,4399.59,ATX Mid Tower,ATX,White,,False,Tempered Glass,60.9,2,True,Phanteks
NZXT H5 Flow (2022),,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.0,1,False,NZXT
Corsair 2500X,2887.6,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,54.8,2,True,Corsair
Aerocool Prism V2 RGB,1199.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.7,2,True,Aerocool
SSUPD Meshroom D,1999.8,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,15.0,3,True,SSUPD
Okinos Aqua 3,1359.6,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,28.8,2,True,Okinos
SAMA ARGB-Q5,1279.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,31.5,2,True,SAMA
Antec NX410,1099.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,39.7,2,True,Antec
Antec C8,2399.79,ATX Full Tower,ATX,White / Silver,,False,Tempered Glass,66.9,2,True,Antec
Fractal Design Pop Mini Silent,1699.8,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,36.5,2,True,Fractal Design
Lian Li Q58 (PCIe 4.0),1899.8,Mini ITX Desktop,Mini ITX,White,,False,Tempered Glass,14.5,0,True,Lian Li
Thermaltake Core V21,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,45.6,3,False,Thermaltake
HYTE Y70,4399.8,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,70.7,2,True,HYTE
Corsair iCUE 4000D RGB AIRFLOW,1799.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.6,2,True,Corsair
MSI MAG PANO M100R PZ,2555.2,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,41.9,1,True,MSI
Fractal Design Era 2,4259.59,Mini ITX Tower,Mini ITX,Black / Brown,,False,Mesh,19.0,0,True,Fractal Design
ZZEW A1 Plus,2199.79,Mini ITX Tower,Mini ITX,Silver,,False,Mesh,5.8,0,True,Desconocida
Fractal Design Meshify 3 Ambience Pro RGB,4799.8,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,50.3,2,True,Fractal Design
Jonsbo C6,1200.0,MicroATX Mini Tower,Micro ATX,Black,,False,Mesh,15.9,1,True,Jonsbo
Deepcool MACUBE 110,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,38.8,2,False,DeepCool
Jonsbo N3,3099.8,Mini ITX Desktop,Mini ITX,Black,,False,Solid,18.2,0,True,Jonsbo
be quiet! Light Base 900 FX,4998.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,84.2,1,True,be quiet!
Thermaltake View 380 XL TG ARGB,1999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,63.6,1,True,Thermaltake
Cooler Master HAF 700 EVO,8999.79,ATX Full Tower,ATX,Gray / Black,,False,Tempered Glass,,12,True,Cooler Master
darkFlash DB330M,1189.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,29.0,1,True,darkFlash
Corsair 2000D AIRFLOW,2799.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,24.8,0,True,Corsair
Corsair 2500D Airflow,2038.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,54.8,2,True,Corsair
Corsair 2000D AIRFLOW,2399.79,Mini ITX Tower,Mini ITX,White,,False,Mesh,24.8,0,True,Corsair
be quiet! Silent Base 802,3798.0,ATX Mid Tower,ATX,Black,,False,Solid,83.8,3,True,be quiet!
Fractal Design Mood,3259.4,Mini ITX Tower,Mini ITX,Black,,False,Mesh,20.4,1,True,Fractal Design
KOLINK Observatory MX Glass ARGB,,ATX Mid Tower,ATX,Black / White,,False,Tempered Glass,30.8,2,False,KOLINK
HYTE Y40,2599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.7,1,True,HYTE
Antec C8,3996.0,ATX Full Tower,ATX,White,,False,Tempered Glass,66.9,2,True,Antec
Fractal Design Meshify 3,3099.8,ATX Mid Tower,ATX,Black,,False,Solid,50.3,2,True,Fractal Design
DARKROCK Classico Storage Master,1799.8,ATX Mid Tower,ATX,Black,,False,Mesh,,10,True,DARKROCK
Corsair iCUE 220T RGB Airflow,1699.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.3,2,True,Corsair
HYTE Y40,2599.8,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,49.7,1,True,HYTE
Zalman P30,1599.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,45.7,2,True,Zalman
Corsair 9000D RGB AIRFLOW,10399.79,ATX Full Tower,ATX,White,,False,Tempered Glass,149.6,5,True,Corsair
Jonsbo N10,1239.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,4.5,0,True,Jonsbo
ENDORFY Ventum 200 Air,1280.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.4,1,True,ENDORFY
HAVN HS420 VGPU,5999.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,76.8,5,True,HAVN
NZXT H5 Flow (2022),,ATX Mid Tower,ATX,White,,False,Tempered Glass,47.0,1,False,NZXT
Jonsbo N2,2739.8,Mini ITX Desktop,Mini ITX,Black,,False,Solid,11.1,5,True,Jonsbo
CyberPowerPC MASTERBOX NR640,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.3,4,False,Desconocida
KOLINK KLA-003,,ATX Mid Tower,ATX,Black,,False,Solid,26.2,0,False,KOLINK
Antec AX61 ELITE,1580.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.4,2,True,Antec
Thermaltake TR100,2999.8,Mini ITX Desktop,Mini ITX,Green / Black,,False,Mesh,20.6,0,True,Thermaltake
Fractal Design Core 1000 USB 3.0,999.8,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,25.8,2,True,Fractal Design
HYTE Y60,3599.8,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,60.0,2,True,HYTE
Phanteks XT M3,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,40.0,1,False,Phanteks
MSI MAG FORGE M100A,2172.4,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,32.8,2,True,MSI
HYTE Y70,4399.8,ATX Mid Tower,ATX,Purple,,False,Tempered Glass,70.7,2,True,HYTE
DIYPC ARGB-N1,1439.8,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,44.7,2,True,DIYPC
Phanteks XT M3,1359.6,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,40.0,1,True,Phanteks
Fractal Design Focus 2 RGB,1799.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.8,2,True,Fractal Design
SAMA 3509,1299.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.4,2,True,SAMA
DIYPC DIY-CUBE01,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,40.0,0,False,DIYPC
Asus Prime AP201,1699.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,33.0,3,True,ASUS
be quiet! Light Base 900 DX,4098.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,84.2,1,True,be quiet!
DIYPC ARGB Q10,1459.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.4,1,True,DIYPC
Asus TUF Gaming GT501,3299.8,ATX Mid Tower,ATX,Black / Gray,,False,Tempered Glass,75.5,4,True,ASUS
Asus TUF Gaming GT302 ARGB,3320.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,59.3,2,True,ASUS
NZXT H5 Elite,3900.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.0,1,True,NZXT
Fractal Design Pop XL Air,2399.79,ATX Full Tower,ATX,White,,False,Tempered Glass,62.4,3,True,Fractal Design
Silverstone ALTA D1,16777.59,ATX Full Tower,ATX,Black,,False,Mesh,78.8,4,True,SilverStone
Corsair 6500D Airflow,3999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,78.3,2,True,Corsair
Fractal Design Meshify 3 XL Ambience Pro RGB,5499.8,ATX Full Tower,ATX,Black,,False,Tinted Tempered Glass,72.6,2,True,Fractal Design
Fractal Design Core 1100,999.8,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.7,2,True,Fractal Design
Fractal Design Pop Air,1999.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.2,2,True,Fractal Design
Cooler Master Elite 301 Lite,1119.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,34.1,1,True,Cooler Master
Corsair iCUE 4000D RGB AIRFLOW,2999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.6,2,True,Corsair
KOLINK Observatory HF Mesh ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.0,4,False,KOLINK
NCASE M1,,Mini ITX Tower,Mini ITX,Black,,False,Solid,13.9,2,False,NCASE
Deepcool CH260,,MicroATX Desktop,Micro ATX,White,,False,Tempered Glass,30.8,1,False,DeepCool
NZXT H7 Flow RGB (2024),2999.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,62.1,2,True,NZXT
DIYPC ARGB-R1,,ATX Mid Tower,ATX,White,,False,Tempered Glass,,0,False,DIYPC
Corsair iCUE LINK 6500X RGB,5399.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,78.3,2,True,Corsair
SAMA IM01,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,21.9,5,False,SAMA
Fractal Design Torrent,4099.8,ATX Mid Tower,ATX,Black,,False,Solid,69.8,2,True,Fractal Design
ADATA XPG VALOR MESH,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.8,2,False,XPG
MSI MPG GUNGNIR 300R AIRFLOW,2599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,60.5,2,True,MSI
Fractal Design Torrent RGB,4739.8,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,69.8,2,True,Fractal Design
Corsair iCUE 5000X RGB,4099.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,66.2,2,True,Corsair
Asus ProArt PA602 Wood Edition,5599.8,ATX Mid Tower,ATX,Black / Brown,,False,Tempered Glass,81.4,4,True,ASUS
Silverstone FLP01,,HTPC,Mini ITX,White,,False,Solid,27.1,1,False,SilverStone
Fractal Design Define 7 Compact,2499.79,ATX Mid Tower,ATX,Black,,False,Solid,42.5,2,True,Fractal Design
Zalman S4,999.59,ATX Mid Tower,ATX,Black,,False,Tinted Acrylic,,2,True,Zalman
Fractal Design Meshify 3 XL,3699.8,ATX Full Tower,ATX,Black,,False,Solid,72.6,2,True,Fractal Design
Lian Li Lancool II Mesh,5900.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.1,3,True,Lian Li
NZXT H510 Elite,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,41.3,2,False,NZXT
Cooler Master NCORE 100 AIR,2799.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,16.4,0,True,Cooler Master
Fractal Design Meshify 2 Compact TG Light Tint,2959.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.3,2,True,Fractal Design
Fractal Design Mood,3299.8,Mini ITX Tower,Mini ITX,Gray,,False,Mesh,20.4,1,True,Fractal Design
Raidmax INFINITA i802 AIR,1199.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.0,2,True,Raidmax
be quiet! Pure Base 600,1998.0,ATX Mid Tower,ATX,Black,,False,Solid,50.9,3,True,be quiet!
Deepcool CG580,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.5,2,False,DeepCool
GAMDIAS ATLAS M1,1699.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.0,1,True,GAMDIAS
Lian Li O11D EVO RGB Automobili Lamborghini,5999.8,ATX Mid Tower,ATX,Black / Gold,,False,Tempered Glass,65.3,4,True,Lian Li
ENDORFY Ventum 200 ARGB,1440.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.4,1,True,ENDORFY
Corsair 2500X Walnut,3199.8,MicroATX Mini Tower,Micro ATX,Black / Brown,,False,Tempered Glass,54.8,2,True,Corsair
GameMax F46,1339.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.6,2,True,GameMax
MUSETEX NN8,1599.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.5,2,True,MUSETEX
be quiet! Dark Base Pro 901,,ATX Full Tower,ATX,Black,,False,Tempered Glass,94.5,2,False,be quiet!
Zalman CUBIX,759.8,MicroATX Mini Tower,Micro ATX,White,,False,Solid,,1,True,Zalman
be quiet! Pure Base 500 FX,2498.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.3,2,True,be quiet!
Corsair FRAME 4000D,2099.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,56.7,2,True,Corsair
MSI MAG FORGE 100M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.1,2,False,MSI
Jonsbo Jonsplus Z20,2099.6,MicroATX Desktop,Micro ATX,White,,False,Tempered Glass,25.3,1,True,Jonsbo
Jonsbo Jonsplus Z20,2080.0,MicroATX Desktop,Micro ATX,Orange / Black,,False,Tempered Glass,25.3,1,True,Jonsbo
Deepcool MATREXX 50 ADD-RGB 4F,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.5,2,False,DeepCool
Jonsbo D32 PRO,1619.8,MicroATX Desktop,Micro ATX,White,,False,Tempered Glass,25.7,2,True,Jonsbo
Thermaltake AX700,7999.8,ATX Full Tower,ATX,Black,,False,Mesh,141.4,18,True,Thermaltake
Vetroo AL800,1199.8,ATX Mid Tower,ATX,Pink,,False,Tempered Glass,46.4,2,True,Vetroo
Thermaltake View 380 ARGB,2299.79,ATX Mid Tower,ATX,White,,False,Tinted Tempered Glass,51.6,1,True,Thermaltake
Deepcool MATREXX 40,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,2,False,DeepCool
iBuypower Trace 7 Mesh Pro ARGB,2299.79,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.8,2,True,iBuypower
BitFenix TRITON,1398.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.1,2,True,BitFenix
Fractal Design Pop Silent,1699.8,ATX Mid Tower,ATX,Black,,False,Solid,46.2,2,True,Fractal Design
Antec CX200M RGB ELITE,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,28.8,2,False,Antec
Asus TUF Gaming GT301,1859.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.9,2,True,ASUS
HYTE REVOLT 3,2599.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,18.4,1,True,HYTE
Cooler Master MasterBox TD500 Mesh V2,2199.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,52.4,2,True,Cooler Master
Fractal Design Meshify C,1999.8,ATX Mid Tower,ATX,Black,,False,Solid,40.6,2,True,Fractal Design
Zalman i4,1199.8,ATX Mid Tower,ATX,Black,,False,Mesh,43.1,2,True,Zalman
Jonsbo TK-0,,Mini ITX Desktop,Mini ITX,White,,False,Tempered Glass,16.4,1,False,Jonsbo
HAVN HS420,4599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,76.8,5,True,HAVN
Deepcool CG530,,ATX Mid Tower,ATX,Black,,False,Tinted Acrylic,50.0,2,False,DeepCool
Thermaltake The Tower 300,2259.79,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,53.0,3,True,Thermaltake
Montech X5,1500.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,51.6,2,True,Montech
Jonsbo C6 Handle,1280.0,MicroATX Mini Tower,Micro ATX,Black,,False,Mesh,15.9,1,True,Jonsbo
Montech Heritage PRO,2198.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,41.5,1,True,Montech
Phanteks NV5 MKII,2719.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,60.2,3,True,Phanteks
Thermaltake View 270 Plus TG ARGB,1739.8,ATX Mid Tower,ATX,Green,,False,Tempered Glass,47.6,2,True,Thermaltake
Phanteks Eclipse P300A Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.4,2,False,Phanteks
Montech SKY TWO GX,2342.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.5,2,True,Montech
Thermaltake The Tower 250,2999.0,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,42.7,1,True,Thermaltake
SAMA ARGB-Q5,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,31.5,2,False,SAMA
Zalman i3 NEO,,ATX Mid Tower,ATX,Black / Silver,,False,Tempered Glass,44.7,2,False,Zalman
NZXT H9 Flow RGB (2025),4199.8,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,76.7,2,True,NZXT
Corsair 5000D AIRFLOW,3499.8,ATX Mid Tower,ATX,White / Gray,,False,Tempered Glass,66.2,2,True,Corsair
Deepcool CH270 DIGITAL,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,32.4,1,False,DeepCool
Montech KING 65 PRO,,ATX Mid Tower,ATX,White,,False,Tempered Glass,63.0,2,False,Montech
Deepcool CH170 DIGITAL,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,19.0,1,False,DeepCool
Lian Li LANCOOL III,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,65.5,4,False,Lian Li
Thermaltake The Tower 600,3799.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,66.2,1,True,Thermaltake
NZXT H5 Elite,1399.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,47.0,1,True,NZXT
be quiet! Light Base 600 DX,2812.4,ATX Mid Tower,ATX,Black,,False,Tempered Glass,59.7,1,True,be quiet!
Jonsbo T6,,Mini ITX Tower,Mini ITX,Black / Brown,,False,Solid,13.7,0,False,Jonsbo
KOLINK Unity Lateral Performance,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.4,2,False,KOLINK
Corsair 4000D Airflow,,ATX Mid Tower,ATX,Black,750.0,True,Tempered Glass,48.6,2,False,Corsair
Corsair 3000D AIRFLOW,1999.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.5,2,True,Corsair
Jonsbo Jonsplus Z20,2080.0,MicroATX Desktop,Micro ATX,Pink / White,,False,Tempered Glass,25.3,1,True,Jonsbo
Cooler Master MasterBox 600,5892.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.4,2,True,Cooler Master
Phanteks XT View,1979.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,50.6,2,True,Phanteks
Fractal Design Meshify 2,3199.8,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,61.7,6,True,Fractal Design
Lian Li LANCOOL 205M MESH,1799.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,33.8,2,True,Lian Li
Antec Performance 1 FT,2459.79,ATX Full Tower,ATX,Black,,False,Tempered Glass,62.7,2,True,Antec
darkFlash DB330M,1399.6,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,29.0,1,True,darkFlash
Rosewill Helium NAS,1599.6,ATX Mid Tower,ATX,Black,,False,Mesh,,10,True,Rosewill
Asus ProArt PA401 Wood Edition,2799.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.6,2,True,ASUS
Zalman T6,1041.59,ATX Mid Tower,ATX,Black,,False,Solid,32.4,2,True,Zalman
MSI MEG MAESTRO 700L PZ,8199.79,ATX Mid Tower,ATX,Black,,False,Tempered Glass,66.8,0,True,MSI
Cougar MX330-X,1119.8,ATX Mid Tower,ATX,Black,,False,Solid,39.4,2,True,Cougar
DIYPC ARGB-G5,1138.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,,1,True,DIYPC
Rosewill FBM-X3,1799.8,MicroATX Mid Tower,Micro ATX,Black,650.0,True,Tempered Glass,37.0,2,True,Rosewill
Cooler Master HAF 500,1999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,True,Cooler Master
NZXT H510i,,ATX Mid Tower,ATX,White,,False,Tempered Glass,41.3,2,False,NZXT
Corsair 2000D RGB AIRFLOW,3999.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,24.8,0,True,Corsair
be quiet! Pure Base 500,1598.0,ATX Mid Tower,ATX,Black,,False,Solid,46.0,2,True,be quiet!
Corsair Carbide Series SPEC-DELTA RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.6,2,False,Corsair
Thermaltake Versa J25 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,Thermaltake
Vetroo AL700,1379.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.1,1,True,Vetroo
Corsair 2500D Airflow,2073.4,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,54.8,2,True,Corsair
Fractal Design Meshify 3 XL,3699.8,ATX Full Tower,ATX,Black,,False,Tinted Tempered Glass,72.6,2,True,Fractal Design
Phanteks NV5,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,60.2,3,False,Phanteks
Antec CX600M ARGB,1614.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,46.8,1,True,Antec
Asus TUF Gaming GT502 Horizon,3899.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,57.2,4,True,ASUS
DIYPC ARGB-G5,1158.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,1,True,DIYPC
NZXT H7 Flow (2022),2599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,55.8,2,True,NZXT
Lian Li PC-O11 Dynamic Razer,,ATX Full Tower,ATX,Black,,False,Tempered Glass,54.0,3,False,Lian Li
MSI MPG VELOX 100R,2799.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.7,2,True,MSI
Thermaltake View 270 Plus TG ARGB,1779.8,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,47.6,2,True,Thermaltake
Lian Li O11 Air Mini,4199.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,44.2,4,True,Lian Li
Aerocool CS-1103,,ATX Mid Tower,ATX,Black,,False,Solid,29.9,2,False,Aerocool
be quiet! Silent Base 802,4106.2,ATX Mid Tower,ATX,Black,,False,Tempered Glass,83.8,3,True,be quiet!
ENDORFY Arx 700 ARGB,2490.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.2,1,True,ENDORFY
Fractal Design Define 7 XL Dark,5099.8,ATX Full Tower,ATX,Black,,False,Tinted Tempered Glass,82.0,6,True,Fractal Design
NZXT H5 Flow RGB (2023),2399.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,47.0,1,True,NZXT
Corsair FRAME 4000D RS,1899.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,56.7,2,True,Corsair
